Data,Quantidade,Valor,Denominacao,Especie
2013-01-23,"2,305,656,349","R$576,414,087.25",0.25,Moedas
2013-01-23,"2,137,413,724","R$1,068,706,862.00",0.50,Moedas
2013-01-23,"150,002,982","R$150,002,982.00",1.00,Cédulas
2013-01-23,"2,365,761,098","R$2,365,761,098.00",1.00,Moedas
2013-01-23,"909,901,235","R$1,819,802,470.00",2.00,Cédulas
2013-01-23,"454,854,831","R$2,274,274,155.00",5.00,Cédulas
2013-01-23,"630,312,517","R$6,303,125,170.00",10.00,Cédulas
2013-01-23,"707,792,933","R$14,155,858,660.00",20.00,Cédulas
2013-01-23,"1,572,841,891","R$78,642,094,550.00",50.00,Cédulas
2013-01-23,"549,757,311","R$54,975,731,100.00",100.00,Cédulas
2013-01-22,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-22,"5,016,940,716","R$250,847,035.80",0.05,Moedas
2013-01-22,"5,455,273,013","R$545,527,301.30",0.10,Moedas
2013-01-22,"2,305,542,649","R$576,385,662.25",0.25,Moedas
2013-01-22,"2,137,360,073","R$1,068,680,036.50",0.50,Moedas
2013-01-22,"150,005,211","R$150,005,211.00",1.00,Cédulas
2013-01-22,"2,365,224,931","R$2,365,224,931.00",1.00,Moedas
2013-01-22,"910,176,480","R$1,820,352,960.00",2.00,Cédulas
2013-01-22,"455,201,944","R$2,276,009,720.00",5.00,Cédulas
2013-01-22,"634,631,023","R$6,346,310,230.00",10.00,Cédulas
2013-01-22,"712,921,385","R$14,258,427,700.00",20.00,Cédulas
2013-01-22,"1,584,781,041","R$79,239,052,050.00",50.00,Cédulas
2013-01-22,"553,202,019","R$55,320,201,900.00",100.00,Cédulas
2013-01-21,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-21,"5,015,654,716","R$250,782,735.80",0.05,Moedas
2013-01-21,"5,454,125,013","R$545,412,501.30",0.10,Moedas
2013-01-21,"2,305,452,649","R$576,363,162.25",0.25,Moedas
2013-01-21,"2,137,309,071","R$1,068,654,535.50",0.50,Moedas
2013-01-21,"150,005,369","R$150,005,369.00",1.00,Cédulas
2013-01-21,"2,364,492,901","R$2,364,492,901.00",1.00,Moedas
2013-01-21,"911,438,146","R$1,822,876,292.00",2.00,Cédulas
2013-01-21,"457,373,064","R$2,286,865,320.00",5.00,Cédulas
2013-01-21,"641,958,340","R$6,419,583,400.00",10.00,Cédulas
2013-01-21,"723,172,816","R$14,463,456,320.00",20.00,Cédulas
2013-01-21,"1,602,856,367","R$80,142,818,350.00",50.00,Cédulas
2013-01-21,"558,143,741","R$55,814,374,100.00",100.00,Cédulas
2013-01-18,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-18,"5,015,545,716","R$250,777,285.80",0.05,Moedas
2013-01-18,"5,453,919,013","R$545,391,901.30",0.10,Moedas
2013-01-18,"2,305,409,649","R$576,352,412.25",0.25,Moedas
2013-01-18,"2,137,298,067","R$1,068,649,033.50",0.50,Moedas
2013-01-18,"150,008,680","R$150,008,680.00",1.00,Cédulas
2013-01-18,"2,364,356,894","R$2,364,356,894.00",1.00,Moedas
2013-01-18,"911,509,374","R$1,823,018,748.00",2.00,Cédulas
2013-01-18,"459,132,277","R$2,295,661,385.00",5.00,Cédulas
2013-01-18,"647,636,228","R$6,476,362,280.00",10.00,Cédulas
2013-01-18,"729,703,283","R$14,594,065,660.00",20.00,Cédulas
2013-01-18,"1,616,622,640","R$80,831,132,000.00",50.00,Cédulas
2013-01-18,"560,936,432","R$56,093,643,200.00",100.00,Cédulas
2013-01-17,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-17,"5,013,217,716","R$250,660,885.80",0.05,Moedas
2013-01-17,"5,448,091,013","R$544,809,101.30",0.10,Moedas
2013-01-17,"2,305,239,649","R$576,309,912.25",0.25,Moedas
2013-01-17,"2,137,246,167","R$1,068,623,083.50",0.50,Moedas
2013-01-17,"150,019,846","R$150,019,846.00",1.00,Cédulas
2013-01-17,"2,363,489,192","R$2,363,489,192.00",1.00,Moedas
2013-01-17,"912,392,382","R$1,824,784,764.00",2.00,Cédulas
2013-01-17,"461,056,794","R$2,305,283,970.00",5.00,Cédulas
2013-01-17,"652,054,807","R$6,520,548,070.00",10.00,Cédulas
2013-01-17,"736,987,467","R$14,739,749,340.00",20.00,Cédulas
2013-01-17,"1,632,346,303","R$81,617,315,150.00",50.00,Cédulas
2013-01-17,"564,478,578","R$56,447,857,800.00",100.00,Cédulas
2013-01-16,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-16,"5,011,116,716","R$250,555,835.80",0.05,Moedas
2013-01-16,"5,445,358,013","R$544,535,801.30",0.10,Moedas
2013-01-16,"2,305,164,449","R$576,291,112.25",0.25,Moedas
2013-01-16,"2,137,107,164","R$1,068,553,582.00",0.50,Moedas
2013-01-16,"149,992,646","R$149,992,646.00",1.00,Cédulas
2013-01-16,"2,362,733,112","R$2,362,733,112.00",1.00,Moedas
2013-01-16,"912,621,229","R$1,825,242,458.00",2.00,Cédulas
2013-01-16,"462,002,414","R$2,310,012,070.00",5.00,Cédulas
2013-01-16,"657,906,267","R$6,579,062,670.00",10.00,Cédulas
2013-01-16,"744,053,635","R$14,881,072,700.00",20.00,Cédulas
2013-01-16,"1,649,375,480","R$82,468,774,000.00",50.00,Cédulas
2013-01-16,"568,982,524","R$56,898,252,400.00",100.00,Cédulas
2013-01-15,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-15,"5,009,211,716","R$250,460,585.80",0.05,Moedas
2013-01-15,"5,443,456,013","R$544,345,601.30",0.10,Moedas
2013-01-15,"2,304,945,449","R$576,236,362.25",0.25,Moedas
2013-01-15,"2,137,033,564","R$1,068,516,782.00",0.50,Moedas
2013-01-15,"150,036,111","R$150,036,111.00",1.00,Cédulas
2013-01-15,"2,361,780,062","R$2,361,780,062.00",1.00,Moedas
2013-01-15,"913,494,485","R$1,826,988,970.00",2.00,Cédulas
2013-01-15,"464,181,710","R$2,320,908,550.00",5.00,Cédulas
2013-01-15,"668,546,031","R$6,685,460,310.00",10.00,Cédulas
2013-01-15,"759,887,732","R$15,197,754,640.00",20.00,Cédulas
2013-01-15,"1,683,612,945","R$84,180,647,250.00",50.00,Cédulas
2013-01-15,"577,423,753","R$57,742,375,300.00",100.00,Cédulas
2013-01-14,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-14,"5,007,543,716","R$250,377,185.80",0.05,Moedas
2013-01-14,"5,440,588,413","R$544,058,841.30",0.10,Moedas
2013-01-14,"2,304,876,449","R$576,219,112.25",0.25,Moedas
2013-01-14,"2,136,866,164","R$1,068,433,082.00",0.50,Moedas
2013-01-14,"150,026,617","R$150,026,617.00",1.00,Cédulas
2013-01-14,"2,360,953,062","R$2,360,953,062.00",1.00,Moedas
2013-01-14,"913,990,158","R$1,827,980,316.00",2.00,Cédulas
2013-01-14,"465,445,407","R$2,327,227,035.00",5.00,Cédulas
2013-01-14,"678,739,586","R$6,787,395,860.00",10.00,Cédulas
2013-01-14,"775,773,897","R$15,515,477,940.00",20.00,Cédulas
2013-01-14,"1,720,095,066","R$86,004,753,300.00",50.00,Cédulas
2013-01-14,"586,206,165","R$58,620,616,500.00",100.00,Cédulas
2013-01-11,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-11,"5,007,241,716","R$250,362,085.80",0.05,Moedas
2013-01-11,"5,440,173,413","R$544,017,341.30",0.10,Moedas
2013-01-11,"2,304,805,449","R$576,201,362.25",0.25,Moedas
2013-01-11,"2,136,818,361","R$1,068,409,180.50",0.50,Moedas
2013-01-11,"150,031,073","R$150,031,073.00",1.00,Cédulas
2013-01-11,"2,360,788,192","R$2,360,788,192.00",1.00,Moedas
2013-01-11,"914,775,029","R$1,829,550,058.00",2.00,Cédulas
2013-01-11,"467,299,178","R$2,336,495,890.00",5.00,Cédulas
2013-01-11,"685,557,880","R$6,855,578,800.00",10.00,Cédulas
2013-01-11,"786,818,491","R$15,736,369,820.00",20.00,Cédulas
2013-01-11,"1,746,560,189","R$87,328,009,450.00",50.00,Cédulas
2013-01-11,"592,216,985","R$59,221,698,500.00",100.00,Cédulas
2013-01-10,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-10,"5,006,160,716","R$250,308,035.80",0.05,Moedas
2013-01-10,"5,439,077,413","R$543,907,741.30",0.10,Moedas
2013-01-10,"2,304,571,449","R$576,142,862.25",0.25,Moedas
2013-01-10,"2,136,771,861","R$1,068,385,930.50",0.50,Moedas
2013-01-10,"150,037,164","R$150,037,164.00",1.00,Cédulas
2013-01-10,"2,360,420,192","R$2,360,420,192.00",1.00,Moedas
2013-01-10,"915,553,874","R$1,831,107,748.00",2.00,Cédulas
2013-01-10,"468,286,701","R$2,341,433,505.00",5.00,Cédulas
2013-01-10,"690,656,113","R$6,906,561,130.00",10.00,Cédulas
2013-01-10,"795,413,772","R$15,908,275,440.00",20.00,Cédulas
2013-01-10,"1,764,646,399","R$88,232,319,950.00",50.00,Cédulas
2013-01-10,"595,776,021","R$59,577,602,100.00",100.00,Cédulas
2013-01-09,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-09,"5,005,164,716","R$250,258,235.80",0.05,Moedas
2013-01-09,"5,438,437,413","R$543,843,741.30",0.10,Moedas
2013-01-09,"2,304,408,349","R$576,102,087.25",0.25,Moedas
2013-01-09,"2,136,569,962","R$1,068,284,981.00",0.50,Moedas
2013-01-09,"150,041,229","R$150,041,229.00",1.00,Cédulas
2013-01-09,"2,359,926,792","R$2,359,926,792.00",1.00,Moedas
2013-01-09,"915,845,758","R$1,831,691,516.00",2.00,Cédulas
2013-01-09,"468,457,593","R$2,342,287,965.00",5.00,Cédulas
2013-01-09,"694,772,165","R$6,947,721,650.00",10.00,Cédulas
2013-01-09,"800,525,811","R$16,010,516,220.00",20.00,Cédulas
2013-01-09,"1,776,849,024","R$88,842,451,200.00",50.00,Cédulas
2013-01-09,"598,888,662","R$59,888,866,200.00",100.00,Cédulas
2013-01-08,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-08,"5,004,513,716","R$250,225,685.80",0.05,Moedas
2013-01-08,"5,436,732,413","R$543,673,241.30",0.10,Moedas
2013-01-08,"2,304,118,949","R$576,029,737.25",0.25,Moedas
2013-01-08,"2,136,482,962","R$1,068,241,481.00",0.50,Moedas
2013-01-08,"150,056,979","R$150,056,979.00",1.00,Cédulas
2013-01-08,"2,359,436,292","R$2,359,436,292.00",1.00,Moedas
2013-01-08,"916,275,352","R$1,832,550,704.00",2.00,Cédulas
2013-01-08,"470,035,981","R$2,350,179,905.00",5.00,Cédulas
2013-01-08,"700,176,760","R$7,001,767,600.00",10.00,Cédulas
2013-01-08,"809,631,940","R$16,192,638,800.00",20.00,Cédulas
2013-01-08,"1,792,751,504","R$89,637,575,200.00",50.00,Cédulas
2013-01-08,"603,035,087","R$60,303,508,700.00",100.00,Cédulas
2013-01-07,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-07,"5,003,308,846","R$250,165,442.30",0.05,Moedas
2013-01-07,"5,435,486,474","R$543,548,647.40",0.10,Moedas
2013-01-07,"2,303,539,105","R$575,884,776.25",0.25,Moedas
2013-01-07,"2,136,364,371","R$1,068,182,185.50",0.50,Moedas
2013-01-07,"150,019,879","R$150,019,879.00",1.00,Cédulas
2013-01-07,"2,358,806,262","R$2,358,806,262.00",1.00,Moedas
2013-01-07,"916,496,959","R$1,832,993,918.00",2.00,Cédulas
2013-01-07,"471,016,675","R$2,355,083,375.00",5.00,Cédulas
2013-01-07,"705,644,706","R$7,056,447,060.00",10.00,Cédulas
2013-01-07,"817,690,546","R$16,353,810,920.00",20.00,Cédulas
2013-01-07,"1,810,129,784","R$90,506,489,200.00",50.00,Cédulas
2013-01-07,"607,201,359","R$60,720,135,900.00",100.00,Cédulas
2013-01-04,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-04,"5,002,357,846","R$250,117,892.30",0.05,Moedas
2013-01-04,"5,434,164,374","R$543,416,437.40",0.10,Moedas
2013-01-04,"2,303,355,605","R$575,838,901.25",0.25,Moedas
2013-01-04,"2,136,185,272","R$1,068,092,636.00",0.50,Moedas
2013-01-04,"150,043,354","R$150,043,354.00",1.00,Cédulas
2013-01-04,"2,357,722,954","R$2,357,722,954.00",1.00,Moedas
2013-01-04,"914,858,067","R$1,829,716,134.00",2.00,Cédulas
2013-01-04,"470,186,936","R$2,350,934,680.00",5.00,Cédulas
2013-01-04,"709,284,216","R$7,092,842,160.00",10.00,Cédulas
2013-01-04,"825,711,796","R$16,514,235,920.00",20.00,Cédulas
2013-01-04,"1,825,005,393","R$91,250,269,650.00",50.00,Cédulas
2013-01-04,"608,762,066","R$60,876,206,600.00",100.00,Cédulas
2013-01-03,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-03,"5,000,447,846","R$250,022,392.30",0.05,Moedas
2013-01-03,"5,432,520,374","R$543,252,037.40",0.10,Moedas
2013-01-03,"2,303,062,105","R$575,765,526.25",0.25,Moedas
2013-01-03,"2,135,973,672","R$1,067,986,836.00",0.50,Moedas
2013-01-03,"150,067,064","R$150,067,064.00",1.00,Cédulas
2013-01-03,"2,355,819,454","R$2,355,819,454.00",1.00,Moedas
2013-01-03,"915,015,662","R$1,830,031,324.00",2.00,Cédulas
2013-01-03,"471,210,073","R$2,356,050,365.00",5.00,Cédulas
2013-01-03,"716,578,439","R$7,165,784,390.00",10.00,Cédulas
2013-01-03,"837,108,615","R$16,742,172,300.00",20.00,Cédulas
2013-01-03,"1,846,717,250","R$92,335,862,500.00",50.00,Cédulas
2013-01-03,"612,595,531","R$61,259,553,100.00",100.00,Cédulas
2013-01-02,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2013-01-02,"4,999,524,846","R$249,976,242.30",0.05,Moedas
2013-01-02,"5,431,488,374","R$543,148,837.40",0.10,Moedas
2013-01-02,"2,302,872,405","R$575,718,101.25",0.25,Moedas
2013-01-02,"2,135,877,173","R$1,067,938,586.50",0.50,Moedas
2013-01-02,"150,021,163","R$150,021,163.00",1.00,Cédulas
2013-01-02,"2,355,304,885","R$2,355,304,885.00",1.00,Moedas
2013-01-02,"915,184,165","R$1,830,368,330.00",2.00,Cédulas
2013-01-02,"472,022,376","R$2,360,111,880.00",5.00,Cédulas
2013-01-02,"724,059,220","R$7,240,592,200.00",10.00,Cédulas
2013-01-02,"847,415,203","R$16,948,304,060.00",20.00,Cédulas
2013-01-02,"1,858,138,906","R$92,906,945,300.00",50.00,Cédulas
2013-01-02,"617,671,442","R$61,767,144,200.00",100.00,Cédulas
2012-12-31,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2012-12-31,"4,998,983,846","R$249,949,192.30",0.05,Moedas
2012-12-31,"5,430,470,374","R$543,047,037.40",0.10,Moedas
2012-12-31,"2,302,584,905","R$575,646,226.25",0.25,Moedas
2012-12-31,"2,135,807,473","R$1,067,903,736.50",0.50,Moedas
2012-12-31,"150,013,414","R$150,013,414.00",1.00,Cédulas
2012-12-31,"2,354,956,835","R$2,354,956,835.00",1.00,Moedas
2012-12-31,"913,425,568","R$1,826,851,136.00",2.00,Cédulas
2012-12-31,"470,805,968","R$2,354,029,840.00",5.00,Cédulas
2012-12-31,"722,346,875","R$7,223,468,750.00",10.00,Cédulas
2012-12-31,"844,549,581","R$16,890,991,620.00",20.00,Cédulas
2012-12-31,"1,852,446,791","R$92,622,339,550.00",50.00,Cédulas
2012-12-31,"615,425,807","R$61,542,580,700.00",100.00,Cédulas
2012-12-28,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2012-12-28,"4,998,944,846","R$249,947,242.30",0.05,Moedas
2012-12-28,"5,430,400,374","R$543,040,037.40",0.10,Moedas
2012-12-28,"2,302,561,805","R$575,640,451.25",0.25,Moedas
2012-12-28,"2,135,778,473","R$1,067,889,236.50",0.50,Moedas
2012-12-28,"150,018,843","R$150,018,843.00",1.00,Cédulas
2012-12-28,"2,354,922,835","R$2,354,922,835.00",1.00,Moedas
2012-12-28,"913,002,569","R$1,826,005,138.00",2.00,Cédulas
2012-12-28,"470,448,362","R$2,352,241,810.00",5.00,Cédulas
2012-12-28,"720,161,178","R$7,201,611,780.00",10.00,Cédulas
2012-12-28,"842,935,878","R$16,858,717,560.00",20.00,Cédulas
2012-12-28,"1,850,644,054","R$92,532,202,700.00",50.00,Cédulas
2012-12-28,"613,445,095","R$61,344,509,500.00",100.00,Cédulas
2012-12-27,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2012-12-27,"4,997,698,846","R$249,884,942.30",0.05,Moedas
2012-12-27,"5,429,249,374","R$542,924,937.40",0.10,Moedas
2012-12-27,"2,302,299,005","R$575,574,751.25",0.25,Moedas
2012-12-27,"2,135,628,975","R$1,067,814,487.50",0.50,Moedas
2012-12-27,"150,044,063","R$150,044,063.00",1.00,Cédulas
2012-12-27,"2,354,433,524","R$2,354,433,524.00",1.00,Moedas
2012-12-27,"910,989,280","R$1,821,978,560.00",2.00,Cédulas
2012-12-27,"469,526,249","R$2,347,631,245.00",5.00,Cédulas
2012-12-27,"719,758,706","R$7,197,587,060.00",10.00,Cédulas
2012-12-27,"841,391,161","R$16,827,823,220.00",20.00,Cédulas
2012-12-27,"1,844,219,448","R$92,210,972,400.00",50.00,Cédulas
2012-12-27,"610,921,334","R$61,092,133,400.00",100.00,Cédulas
2012-12-26,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2012-12-26,"4,994,984,846","R$249,749,242.30",0.05,Moedas
2012-12-26,"5,426,447,374","R$542,644,737.40",0.10,Moedas
2012-12-26,"2,301,987,005","R$575,496,751.25",0.25,Moedas
2012-12-26,"2,135,433,823","R$1,067,716,911.50",0.50,Moedas
2012-12-26,"150,003,132","R$150,003,132.00",1.00,Cédulas
2012-12-26,"2,350,245,197","R$2,350,245,197.00",1.00,Moedas
2012-12-26,"909,027,220","R$1,818,054,440.00",2.00,Cédulas
2012-12-26,"467,820,671","R$2,339,103,355.00",5.00,Cédulas
2012-12-26,"717,907,107","R$7,179,071,070.00",10.00,Cédulas
2012-12-26,"834,058,297","R$16,681,165,940.00",20.00,Cédulas
2012-12-26,"1,826,809,593","R$91,340,479,650.00",50.00,Cédulas
2012-12-26,"608,260,102","R$60,826,010,200.00",100.00,Cédulas
2012-12-24,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2012-12-24,"4,993,391,067","R$249,669,553.35",0.05,Moedas
2012-12-24,"5,424,207,782","R$542,420,778.20",0.10,Moedas
2012-12-24,"2,301,488,102","R$575,372,025.50",0.25,Moedas
2012-12-24,"2,135,256,587","R$1,067,628,293.50",0.50,Moedas
2012-12-24,"150,037,089","R$150,037,089.00",1.00,Cédulas
2012-12-24,"2,349,301,470","R$2,349,301,470.00",1.00,Moedas
2012-12-24,"907,643,481","R$1,815,286,962.00",2.00,Cédulas
2012-12-24,"466,514,898","R$2,332,574,490.00",5.00,Cédulas
2012-12-24,"716,251,843","R$7,162,518,430.00",10.00,Cédulas
2012-12-24,"828,700,084","R$16,574,001,680.00",20.00,Cédulas
2012-12-24,"1,816,774,381","R$90,838,719,050.00",50.00,Cédulas
2012-12-24,"605,527,465","R$60,552,746,500.00",100.00,Cédulas
2012-12-21,"3,190,933,773","R$31,909,337.73",0.01,Moedas
2012-12-21,"4,993,203,067","R$249,660,153.35",0.05,Moedas
2012-12-21,"5,424,045,782","R$542,404,578.20",0.10,Moedas
2012-12-21,"2,301,416,902","R$575,354,225.50",0.25,Moedas
2012-12-21,"2,135,210,087","R$1,067,605,043.50",0.50,Moedas
2012-12-21,"150,034,844","R$150,034,844.00",1.00,Cédulas
2012-12-21,"2,349,213,970","R$2,349,213,970.00",1.00,Moedas
2012-12-21,"906,910,979","R$1,813,821,958.00",2.00,Cédulas
2012-12-21,"465,866,877","R$2,329,334,385.00",5.00,Cédulas
2012-12-21,"710,960,014","R$7,109,600,140.00",10.00,Cédulas
2012-12-21,"822,247,684","R$16,444,953,680.00",20.00,Cédulas
2012-12-21,"1,806,436,936","R$90,321,846,800.00",50.00,Cédulas
2012-12-21,"601,206,985","R$60,120,698,500.00",100.00,Cédulas
2012-12-20,"3,190,933,573","R$31,909,335.73",0.01,Moedas
2012-12-20,"4,987,097,067","R$249,354,853.35",0.05,Moedas
2012-12-20,"5,417,998,782","R$541,799,878.20",0.10,Moedas
2012-12-20,"2,300,657,502","R$575,164,375.50",0.25,Moedas
2012-12-20,"2,134,958,387","R$1,067,479,193.50",0.50,Moedas
2012-12-20,"149,917,258","R$149,917,258.00",1.00,Cédulas
2012-12-20,"2,344,560,840","R$2,344,560,840.00",1.00,Moedas
2012-12-20,"904,489,941","R$1,808,979,882.00",2.00,Cédulas
2012-12-20,"464,969,642","R$2,324,848,210.00",5.00,Cédulas
2012-12-20,"701,485,665","R$7,014,856,650.00",10.00,Cédulas
2012-12-20,"811,550,983","R$16,231,019,660.00",20.00,Cédulas
2012-12-20,"1,784,888,767","R$89,244,438,350.00",50.00,Cédulas
2012-12-20,"591,655,996","R$59,165,599,600.00",100.00,Cédulas
2012-12-19,"3,190,933,573","R$31,909,335.73",0.01,Moedas
2012-12-19,"4,979,823,067","R$248,991,153.35",0.05,Moedas
2012-12-19,"5,411,068,782","R$541,106,878.20",0.10,Moedas
2012-12-19,"2,299,620,702","R$574,905,175.50",0.25,Moedas
2012-12-19,"2,134,506,289","R$1,067,253,144.50",0.50,Moedas
2012-12-19,"150,039,236","R$150,039,236.00",1.00,Cédulas
2012-12-19,"2,340,537,495","R$2,340,537,495.00",1.00,Moedas
2012-12-19,"900,805,253","R$1,801,610,506.00",2.00,Cédulas
2012-12-19,"462,169,827","R$2,310,849,135.00",5.00,Cédulas
2012-12-19,"696,272,419","R$6,962,724,190.00",10.00,Cédulas
2012-12-19,"802,186,519","R$16,043,730,380.00",20.00,Cédulas
2012-12-19,"1,762,867,388","R$88,143,369,400.00",50.00,Cédulas
2012-12-19,"585,266,763","R$58,526,676,300.00",100.00,Cédulas
2012-12-18,"3,190,933,573","R$31,909,335.73",0.01,Moedas
2012-12-18,"4,975,466,067","R$248,773,303.35",0.05,Moedas
2012-12-18,"5,407,225,782","R$540,722,578.20",0.10,Moedas
2012-12-18,"2,298,182,302","R$574,545,575.50",0.25,Moedas
2012-12-18,"2,133,749,139","R$1,066,874,569.50",0.50,Moedas
2012-12-18,"150,048,494","R$150,048,494.00",1.00,Cédulas
2012-12-18,"2,338,139,892","R$2,338,139,892.00",1.00,Moedas
2012-12-18,"899,501,194","R$1,799,002,388.00",2.00,Cédulas
2012-12-18,"461,636,221","R$2,308,181,105.00",5.00,Cédulas
2012-12-18,"694,055,976","R$6,940,559,760.00",10.00,Cédulas
2012-12-18,"798,488,293","R$15,969,765,860.00",20.00,Cédulas
2012-12-18,"1,756,801,058","R$87,840,052,900.00",50.00,Cédulas
2012-12-18,"581,996,598","R$58,199,659,800.00",100.00,Cédulas
2012-12-17,"3,190,933,573","R$31,909,335.73",0.01,Moedas
2012-12-17,"4,971,257,068","R$248,562,853.40",0.05,Moedas
2012-12-17,"5,403,486,783","R$540,348,678.30",0.10,Moedas
2012-12-17,"2,297,521,302","R$574,380,325.50",0.25,Moedas
2012-12-17,"2,133,265,639","R$1,066,632,819.50",0.50,Moedas
2012-12-17,"150,054,956","R$150,054,956.00",1.00,Cédulas
2012-12-17,"2,336,103,383","R$2,336,103,383.00",1.00,Moedas
2012-12-17,"897,504,583","R$1,795,009,166.00",2.00,Cédulas
2012-12-17,"461,178,641","R$2,305,893,205.00",5.00,Cédulas
2012-12-17,"696,058,132","R$6,960,581,320.00",10.00,Cédulas
2012-12-17,"798,674,025","R$15,973,480,500.00",20.00,Cédulas
2012-12-17,"1,758,669,199","R$87,933,459,950.00",50.00,Cédulas
2012-12-17,"582,942,406","R$58,294,240,600.00",100.00,Cédulas
2012-12-14,"3,190,933,573","R$31,909,335.73",0.01,Moedas
2012-12-14,"4,969,498,068","R$248,474,903.40",0.05,Moedas
2012-12-14,"5,401,621,783","R$540,162,178.30",0.10,Moedas
2012-12-14,"2,296,911,302","R$574,227,825.50",0.25,Moedas
2012-12-14,"2,132,867,689","R$1,066,433,844.50",0.50,Moedas
2012-12-14,"150,057,582","R$150,057,582.00",1.00,Cédulas
2012-12-14,"2,335,322,530","R$2,335,322,530.00",1.00,Moedas
2012-12-14,"896,073,084","R$1,792,146,168.00",2.00,Cédulas
2012-12-14,"460,421,355","R$2,302,106,775.00",5.00,Cédulas
2012-12-14,"696,138,533","R$6,961,385,330.00",10.00,Cédulas
2012-12-14,"798,682,784","R$15,973,655,680.00",20.00,Cédulas
2012-12-14,"1,760,191,469","R$88,009,573,450.00",50.00,Cédulas
2012-12-14,"582,703,946","R$58,270,394,600.00",100.00,Cédulas
2012-12-13,"3,190,933,573","R$31,909,335.73",0.01,Moedas
2012-12-13,"4,966,028,068","R$248,301,403.40",0.05,Moedas
2012-12-13,"5,399,127,783","R$539,912,778.30",0.10,Moedas
2012-12-13,"2,295,940,902","R$573,985,225.50",0.25,Moedas
2012-12-13,"2,132,421,689","R$1,066,210,844.50",0.50,Moedas
2012-12-13,"149,988,143","R$149,988,143.00",1.00,Cédulas
2012-12-13,"2,333,979,853","R$2,333,979,853.00",1.00,Moedas
2012-12-13,"893,307,295","R$1,786,614,590.00",2.00,Cédulas
2012-12-13,"460,593,523","R$2,302,967,615.00",5.00,Cédulas
2012-12-13,"698,279,063","R$6,982,790,630.00",10.00,Cédulas
2012-12-13,"801,558,570","R$16,031,171,400.00",20.00,Cédulas
2012-12-13,"1,765,383,079","R$88,269,153,950.00",50.00,Cédulas
2012-12-13,"582,091,709","R$58,209,170,900.00",100.00,Cédulas
2012-12-12,"3,190,933,573","R$31,909,335.73",0.01,Moedas
